IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"34.237.120.250","kube-apiserver","","","","","8fa1cf338145bf8d20cd5fb520d10764.gr7.us-east-1.eks.amazonaws.com|ip-172-16-49-71.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.200.20.213|172.16.49.71","false"
"34.237.121.2","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"34.237.121.4","*.jpplatformuat.com","","","","","*.jpplatformuat.com","","false"
"34.237.121.12","*.6i2h3lln560ps.us-east-1.cs.amazonlightsail.com","","","","","*.6i2h3lln560ps.us-east-1.cs.amazonlightsail.com","","false"
"34.237.121.13","kube-apiserver","","","","","2e214fee1cf18b4696ba3932d00b0fb0.gr7.us-east-1.eks.amazonaws.com|ip-10-0-44-132.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.113.186|10.0.44.132","false"
"34.237.121.42","*.drama9.com","","","","","*.drama9.com|drama9.com","","false"
"34.237.121.53","*.fed.prismaaccess.com","","","","","*.fed.prismaaccess.com|fed.prismaaccess.com","","false"
"34.237.121.61","*.miradorgateway.com","","","","","*.miradorgateway.com|miradorgateway.com","","false"
"34.237.121.62","*.chksms-1.usa-e1.cloudhub.io","","","","","*.chksms-1.usa-e1.cloudhub.io|*.internal-chksms-1.usa-e1.cloudhub.io","","false"
"34.237.121.67","*.assetpanda.com","","","","","*.assetpanda.com","","false"
"34.237.121.72","*.kf-strides.org","","","","","*.kf-strides.org","","false"
"34.237.121.75","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"34.237.121.74","*.almeraim.com","","","","","*.almeraim.com","","false"
"34.237.121.77","pitonapp.com","","","","","pitonapp.com|*.pitonapp.com","","false"
"34.237.121.78","*.docebosuite.com","","","","","*.docebosuite.com","","false"
"34.237.121.83","*.qa.datassential.com","","","","","*.qa.datassential.com","","false"
"34.237.121.82","*.c28.us-east-1.airflow.amazonaws.com","","","","","*.c28.us-east-1.airflow.amazonaws.com","","false"
"34.237.121.96","*.fotftech.org","","","","","*.fotftech.org","","false"
"34.237.121.102","*.gestor-dashboard.com.br","","","","","*.gestor-dashboard.com.br|gestor-dashboard.com.br","","false"
"34.237.121.105","*.media.net","","","","","*.media.net|media.net","","false"
"34.237.121.117","kamino-test2.icpublic.com","","","","","kamino-test2.icpublic.com|*.kamino-test2.icpublic.com","","false"
"34.237.121.121","*.idc.com","","","","","*.idc.com","","false"
"34.237.121.127","*.staging.cloud.8x8.com","","","","","*.staging.cloud.8x8.com","","false"
"34.237.121.131","*.novopayment.net","NovoPayment Inc.","US","Miami","Florida","*.novopayment.net","","false"
"34.237.121.143","*.farther.com","","","","","*.farther.com|farther.com","","false"
"34.237.121.148","venda-direta.grupoboticario.digital","","","","","venda-direta.grupoboticario.digital|*.venda-direta.grupoboticario.digital","","false"
"34.237.121.155","*.myocv.com","","","","","*.myocv.com","","false"
"34.237.121.152","*.nops.io","","","","","*.nops.io|nops.io","","false"
"34.237.121.149","*.uberads.com","","","","","*.uberads.com|uberads.com","","false"
"34.237.121.161","piscis.ipooc.alestra.net.mx","Avaya Inc","US","Basking Ridge","New Jersey","piscis.ipooc.alestra.net.mx","192.18.116.172|34.237.121.161|10.44.252.172","false"
"34.237.121.156","*.internal.clinspark.com","","","","","*.internal.clinspark.com","","false"
"34.237.121.154","covid19.dataobservatory.net","","","","","covid19.dataobservatory.net|data.covid19.dataobservatory.net|api.covid19.dataobservatory.net","","false"
"34.237.121.164","*.8dovo5br61bnc.us-east-1.cs.amazonlightsail.com","","","","","*.8dovo5br61bnc.us-east-1.cs.amazonlightsail.com","","false"
"34.237.121.168","*.development.fravega.com","","","","","*.development.fravega.com","","false"
"34.237.121.171","*.mediasearch.verizon.com","Verizon Data Services LLC","US","Temple Terrace","Florida","*.mediasearch.verizon.com","","false"
"34.237.121.184","akademos.com","","","","","akademos.com|*.akademos.com","","false"
"34.237.121.190","*.omegafi.com","","","","","*.omegafi.com|omegafi.com","","false"
"34.237.121.198","*.c19.us-east-1.airflow.amazonaws.com","","","","","*.c19.us-east-1.airflow.amazonaws.com","","false"
"34.237.121.202","*.skybox.net","","","","","*.skybox.net","","false"
"34.237.121.207","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"34.237.121.223","*.develop.placeitcode.net","","","","","*.develop.placeitcode.net","","false"
"34.237.121.226","*.devensoft.com","Deven Software LLC","US","Chantilly","Virginia","*.devensoft.com|devensoft.com","","false"
"34.237.121.228","*.mckinseywave.com","","","","","*.mckinseywave.com","","false"
"34.237.121.229","topspin2k.com","","","","","topspin2k.com|www.topspin2k.com","","false"
"34.237.121.231","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-01.us-east-1.es.amazonaws.com","","false"
"34.237.121.234","kube-apiserver","","","","","238316af41a6f5f9a66d946311019c3a.gr7.us-east-1.eks.amazonaws.com|ip-10-0-45-230.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|172.23.67.8|10.0.45.230","false"
"34.237.121.233","production.labby-backend.labbyinc.com","","","","","production.labby-backend.labbyinc.com|*.production.labby-backend.labbyinc.com","","false"
"34.237.121.237","sni-support-required-for-valid-ssl","","","","","","","true"
"34.237.121.242","test.eam.rme.logistics.a2z.com","","","","","test.eam.rme.logistics.a2z.com","","false"
"34.237.121.245","*.wholeq.com","","","","","*.wholeq.com|wholeq.com","","false"
"34.237.121.252","*.onelink-translations.com","TransPerfect Translations International Inc.","US","New York","New York","*.onelink-translations.com|onelink-translations.com","","false"
"34.237.122.2","dp-1.fips.us-east-1.beta.waychow.people.aws.dev","","","","","dp-1.fips.us-east-1.beta.waychow.people.aws.dev","","false"
"34.237.122.3","*.c42.us-east-1.airflow.amazonaws.com","","","","","*.c42.us-east-1.airflow.amazonaws.com","","false"
"34.237.122.20","ravti.com","","","","","ravti.com|*.ravti.com","","false"
"34.237.122.28","*.msc-stg.wkgposvc.cloud","","","","","*.msc-stg.wkgposvc.cloud","","false"
"34.237.122.41","*.omnionverse.com","","","","","*.omnionverse.com|omnionverse.com","","false"
"34.237.122.43","welcome.ecen.app","","","","","welcome.ecen.app","","false"
"34.237.122.48","*.dotcms.cloud","","","","","*.dotcms.cloud|*.dotcmscloud.com","","false"
"34.237.122.52","iglu.com.br","","","","","iglu.com.br|*.iglu.com.br","","false"
"34.237.122.58","*.gets-usa.com","","","","","*.gets-usa.com|gets-usa.com","","false"
"34.237.122.62","*.dealer-fx.com","Dealer-FX North America Group Inc.","CA","Markham","Ontario","*.dealer-fx.com|learning.dealer-fx.com|dealer-fx.com","","false"
"34.237.122.69","*.us-east-1.ihmecogateway.jihm.amazon.dev","","","","","*.us-east-1.ihmecogateway.jihm.amazon.dev|a.prdmndld1.us-east-1.ihmecogateway.jihm.amazon.dev|*.corp.us-east-1.ihmecogateway.jihm.amazon.dev","","false"
"34.237.122.74","*.3f1jopurc6a1u.us-east-1.cs.amazonlightsail.com","","","","","*.3f1jopurc6a1u.us-east-1.cs.amazonlightsail.com","","false"
"34.237.122.83","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"34.237.122.84","*.sam.prismacloud.io","","","","","*.sam.prismacloud.io|*.redlock.io","","false"
"34.237.122.80","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"34.237.122.88","sitescan.arcgis.com","","","","","sitescan.arcgis.com|sitescan-data.arcgis.com|sitescan-admin.arcgis.com|sitescan-api.arcgis.com","","false"
"34.237.122.91","*.freshservice.com","","","","","*.freshservice.com","","false"
"34.237.122.93","livephotography.us","","","","","livephotography.us","","false"
"34.237.122.97","test.argentinatransfers.com","","","","","test.argentinatransfers.com","","false"
"34.237.122.102","*.mobicare.com.br","Mobile Care Serviços e Desenvolvimento De Tecnologias Ltda","BR","Rio de Janeiro","Rio de Janeiro","*.mobicare.com.br|mobicare.com.br","","false"
"34.237.122.109","*.babblejuice.com","","","","","*.babblejuice.com","","false"
"34.237.122.116","nodo-25.interphone.cr","","","","","nodo-25.interphone.cr","","false"
"34.237.122.121","*.haulynx.io","","","","","*.haulynx.io|haulynx.io","","false"
"34.237.122.125","cooperinvitational.com","","","","","cooperinvitational.com|www.cooperinvitational.com","","false"
"34.237.122.126","rgare.cloud","","","","","rgare.cloud|*.rgare.cloud","","false"
"34.237.122.134","proxydata.proxy.media","","","","","proxydata.proxy.media|*.proxydata.proxy.media|homolog.proxydata.proxy.media|*.homolog.proxydata.proxy.media","","false"
"34.237.122.133","*.amplexor.com","ACOLAD CONTENT SOLUTIONS PORTUGAL, UNIPESSOAL LDA","PT","Paço de Arcos","","*.amplexor.com|amplexor.com","","false"
"34.237.122.148","mentalhealthparity.com","","","","","mentalhealthparity.com","","false"
"34.237.122.165","*.qhr0t87d7g78i.us-east-1.cs.amazonlightsail.com","","","","","*.qhr0t87d7g78i.us-east-1.cs.amazonlightsail.com","","false"
"34.237.122.167","va.vstream.com","","","","","va.vstream.com","","false"
"34.237.122.168","*.mckinseywave.com","","","","","*.mckinseywave.com","","false"
"34.237.122.174","*.prod.api.video.fox","","","","","*.prod.api.video.fox","","false"
"34.237.122.178","*.agunsa.com","","","","","*.agunsa.com","","false"
"34.237.122.189","nms.keystonetechnologies.com","","","","","nms.keystonetechnologies.com","","false"
"34.237.122.193","webhook.myalmafi.com","","","","","webhook.myalmafi.com","","false"
"34.237.122.199","np.wishes.inc","","","","","np.wishes.inc","","false"
"34.237.122.206","airbyte.transcend.io","","","","","airbyte.transcend.io|app.airbyte.transcend.io|api.airbyte.transcend.io","","false"
"34.237.122.204","kube-apiserver","","","","","e6fbb70ea3ac41acdd7152498644f9ce.gr7.us-east-1.eks.amazonaws.com|ip-10-0-174-224.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.1.159|10.0.174.224","false"
"34.237.122.203","junghotel.com","","","","","junghotel.com|junghotelandresidences.com|jungresidences.com|thejunghotel.com|www.junghotel.com|www.junghotelandresidences.com|www.jungresidences.com|www.thejunghotel.com","","false"
"34.237.122.207","*.2025k3flp5mge.us-east-1.cs.amazonlightsail.com","","","","","*.2025k3flp5mge.us-east-1.cs.amazonlightsail.com","","false"
"34.237.122.210","haha.com","haha","US","San Francisco","CA","www.haha.com|hihi.haha.com|hoho.haha.com","","true"
"34.237.122.211","*.dream11.com","Sporta Technologies Private Limited","IN","Mumbai","Maharashtra","*.dream11.com|dream11.com","","false"
"34.237.122.222","qa.aws.pharos.com","","","","","qa.aws.pharos.com|*.qa.aws.pharos.com","","false"
"34.237.122.223","*.ktx.finance","","","","","*.ktx.finance","","false"
"34.237.122.230","kube-apiserver","","","","","43fe0fd6d6585c7b7b875fee3eba12dd.gr7.us-east-1.eks.amazonaws.com|ip-10-0-109-104.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|172.31.80.173|10.0.109.104","false"
"34.237.122.255","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com","","false"
"34.237.123.2","*.staging.timely-api.com","","","","","*.staging.timely-api.com|staging.timely-api.com","","false"
"34.237.123.6","producer.wellmark.com","Wellmark, Inc.","US","Des Moines","Iowa","producer.wellmark.com","","false"
"34.237.123.15","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"34.237.123.35","dynaweb.widengle.com","","","","","dynaweb.widengle.com|czr.internal.widengle.com","","false"
"34.237.123.46","*.sgsas.co","","","","","*.sgsas.co|sgsas.co","","false"
"34.237.123.49","eisnerlaw.expertsierra.com","","","","","eisnerlaw.expertsierra.com","","false"
"34.237.123.54","mylabs-px-qaint.pearson.com","Pearson PLC","GB","","London","mylabs-px-qaint.pearson.com|gradebook.pegasus.qaint.pearson.com|hed.ws.mylabs-px-qaint.pearson.com|ngcoreservices.pegasus.qaint.pearson.com|pegasus5-direct.qa.pegasus.pearsoncmg.com|reports.pegasus.qaint.pearson.com|todaysview.pegasus.qaint.pearson.com|viewsubmission.pegasus.qaint.pearson.com","","false"
"34.237.123.56","ics.sayyezz.com","","","","","ics.sayyezz.com","","false"
"34.237.123.55","*.cfapricingstg.cfadevelop.com","","","","","*.cfapricingstg.cfadevelop.com","","false"
"34.237.123.64","echelon.internal.knowbe4.com","","","","","echelon.internal.knowbe4.com|*.echelon.internal.knowbe4.com","","false"
"34.237.123.66","pk-quality-dev-tool.rai.selection.amazon.dev","","","","","pk-quality-dev-tool.rai.selection.amazon.dev","","false"
"34.237.123.68","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-02.us-east-1.es.amazonaws.com","","false"
"34.237.123.72","colorshards.io","","","","","colorshards.io|*.colorshards.io","","false"
"34.237.123.80","*.onerain.com","","","","","*.onerain.com|onerain.com","","false"
"34.237.123.88","*.prd.scs.imageapi.com","","","","","*.prd.scs.imageapi.com","","false"
"34.237.123.93","*.cpqd.com.br","","","","","*.cpqd.com.br|cpqd.com.br|*.aquarius.cpqd.com.br|aquarius.cpqd.com.br","","false"
"34.237.123.99","dev.icompaas.com","","","","","dev.icompaas.com","","false"
"34.237.123.102","*.keycloak.navega.com.vc","","","","","*.keycloak.navega.com.vc","","false"
"34.237.123.107","*.daytwo-app.net","","","","","*.daytwo-app.net","","false"
"34.237.123.126","*.publisher-gateway-dev.aws.oath.cloud","Oath Holdings Inc.","US","Sunnyvale","California","*.publisher-gateway-dev.aws.oath.cloud|*.publisher-gateway-prod.aws.oath.cloud","","false"
"34.237.123.127","*.evenfinancial.com","","","","","*.evenfinancial.com","","false"
"34.237.123.133","preprod.fliipapp.com","","","","","preprod.fliipapp.com|*.preprod.fliipapp.com|beta-preprod.fliipapp.com|*.beta-preprod.fliipapp.com","","false"
"34.237.123.138","smm.corvalent.cloud.gradient.rocks","","","","","smm.corvalent.cloud.gradient.rocks","","false"
"34.237.123.140","*.ecbc.live.use1a.on.epicgames.com","","","","","*.ecbc.live.use1a.on.epicgames.com|*.ecbc.live.apn1a.on.epicgames.com|*.ecbc.live.euw1a.on.epicgames.com|*.ecosec.on.epicgames.com","","false"
"34.237.123.143","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-01.us-east-1.es.amazonaws.com","","false"
"34.237.123.148","*.contentmanager.tylerapp.com","","","","","*.contentmanager.tylerapp.com","","false"
"34.237.123.159","www.lacharterbuscompany.com","","","","","www.lacharterbuscompany.com|lacharterbuscompany.com","","false"
"34.237.123.167","*.minitab.splunkcloud.com","Splunk Inc.","US","San Francisco","California","*.minitab.splunkcloud.com|minitab.splunkcloud.com|http-inputs-minitab.splunkcloud.com|*.http-inputs-minitab.splunkcloud.com|akamai-inputs-minitab.splunkcloud.com|*.akamai-inputs-minitab.splunkcloud.com|http-inputs-ack-minitab.splunkcloud.com|*.http-inputs-ack-minitab.splunkcloud.com|http-inputs-firehose-minitab.splunkcloud.com|*.http-inputs-firehose-minitab.splunkcloud.com|*.pvt.minitab.splunkcloud.com|pvt.minitab.splunkcloud.com","","false"
"34.237.123.172","bebes.lechodelatuque.com","","","","","bebes.lechodelatuque.com|bebes.lanouvelle.net|bebes.lavoixdusud.com|bebes.lhebdodustmaurice.com","","false"
"34.237.123.173","*.kubedevaws-va.naturacloud.com","","","","","*.kubedevaws-va.naturacloud.com|*.natura.com.br|*.dev.naturacloud.com|*.natura.net|*.naturacloud.com|*.natura.com","","false"
"34.237.123.147","*.zoomdev.us","Zoom Video Communications, Inc.","US","San Jose","California","*.zoomdev.us|zoomdev.us","","false"
"34.237.123.174","*.drivosity.com","","","","","*.drivosity.com|drivosity.com","","false"
"34.237.123.177","awsmp.ibasis.io","","","","","awsmp.ibasis.io","","false"
"34.237.123.176","mckinsey-solutions.com","","","","","mckinsey-solutions.com|*.mckinsey-solutions.com","","false"
"34.237.123.180","proppal.co","","","","","proppal.co|api.dev.proppal.co|*.proppal.co","","false"
"34.237.123.192","*.us.nexthink.cloud","","","","","*.us.nexthink.cloud","","false"
"34.237.123.193","*.imedidata.com","Medidata Solutions, Inc","US","New York","New York","*.imedidata.com|imedidata.com","","false"
"34.237.123.199","ro-td1.atpkm.com","","","","","ro-td1.atpkm.com","","false"
"34.237.123.201","sns.edu.sa","","","","","sns.edu.sa|*.sns.edu.sa|www.sns.edu.sa","","false"
"34.237.123.213","*.ethyca.com","","","","","*.ethyca.com","","false"
"34.237.123.216","ip-172-31-55-123.ec2.internal","SomeOrganization","--","SomeCity","SomeState","","","true"
"34.237.123.228","kube-apiserver","","","","","5d9f9e8b6d3788bac4a956e2c584d326.gr7.us-east-1.eks.amazonaws.com|ip-10-0-109-211.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.191.189|10.0.109.211","false"
"34.237.123.230","hypr.com","","","","","hypr.com|*.hypr.com","","false"
"34.237.123.238","sso.healthcare.covisint.com","Open Text Corporation","CA","","Ontario","sso.healthcare.covisint.com|admin.healthcare.covisint.com|auth.healthcare.covisint.com|identity.healthcare.covisint.com|portal.healthcare.covisint.com|reports.healthcare.covisint.com|tib.healthcare.covisint.com","","false"
